peak.id	seqnames	start	end	summit	width	strand
peak.423	chr1	152583157.0	152583290.0	152583224.0	134.0	+
peak.424	chr1	153043140.0	153043273.0	153043207.0	134.0	+
peak.425	chr1	153266934.0	153267067.0	153267001.0	134.0	+
peak.426	chr1	153487733.0	153487866.0	153487800.0	134.0	+
peak.427	chr1	153685527.0	153685660.0	153685594.0	134.0	+
peak.428	chr1	154574208.0	154574341.0	154574275.0	134.0	+
peak.429	chr1	154757777.0	154757910.0	154757844.0	134.0	+
peak.430	chr1	155111750.0	155111883.0	155111817.0	134.0	+
peak.431	chr1	155191634.0	155191767.0	155191701.0	134.0	+
peak.432	chr1	155201537.0	155201670.0	155201604.0	134.0	+
peak.433	chr1	155232578.0	155232711.0	155232645.0	134.0	+
peak.434	chr1	155235784.0	155235917.0	155235851.0	134.0	+
peak.435	chr1	155236765.0	155236898.0	155236832.0	134.0	+
peak.436	chr1	155252921.0	155253054.0	155252988.0	134.0	+
peak.437	chr1	155461956.0	155462089.0	155462023.0	134.0	+
peak.438	chr1	155468192.0	155468325.0	155468259.0	134.0	+
peak.439	chr1	155564761.0	155564894.0	155564828.0	134.0	+
peak.440	chr1	155650652.0	155650785.0	155650719.0	134.0	+
peak.441	chr1	155680881.0	155681014.0	155680948.0	134.0	+
peak.442	chr1	155777728.0	155777861.0	155777795.0	134.0	+
peak.443	chr1	155973644.0	155973777.0	155973711.0	134.0	+
peak.444	chr1	155989497.0	155989630.0	155989564.0	134.0	+
peak.445	chr1	156036180.0	156036313.0	156036247.0	134.0	+
peak.446	chr1	156288952.0	156289085.0	156289019.0	134.0	+
peak.447	chr1	156302904.0	156303037.0	156302971.0	134.0	+
peak.448	chr1	156834955.0	156835088.0	156835022.0	134.0	+
peak.449	chr1	156927215.0	156927348.0	156927282.0	134.0	+
peak.450	chr1	156997132.0	156997265.0	156997199.0	134.0	+
peak.451	chr1	157181181.0	157181314.0	157181248.0	134.0	+
peak.452	chr1	157380948.0	157381081.0	157381015.0	134.0	+
peak.453	chr1	157449903.0	157450036.0	157449970.0	134.0	+
peak.454	chr1	157595263.0	157595396.0	157595330.0	134.0	+
peak.455	chr1	158546628.0	158546761.0	158546695.0	134.0	+
peak.456	chr1	160195109.0	160195242.0	160195176.0	134.0	+
peak.457	chr1	160287363.0	160287496.0	160287430.0	134.0	+
peak.458	chr1	160521967.0	160522100.0	160522034.0	134.0	+
peak.459	chr1	160714084.0	160714217.0	160714151.0	134.0	+
peak.460	chr1	161034997.0	161035130.0	161035064.0	134.0	+
peak.461	chr1	161070749.0	161070882.0	161070816.0	134.0	+
peak.462	chr1	161260793.0	161260926.0	161260860.0	134.0	+
peak.463	chr1	161877136.0	161877269.0	161877203.0	134.0	+
peak.464	chr1	161885988.0	161886121.0	161886055.0	134.0	+
peak.465	chr1	161969018.0	161969151.0	161969085.0	134.0	+
peak.466	chr1	162216094.0	162216227.0	162216161.0	134.0	+
peak.467	chr1	162460470.0	162460603.0	162460537.0	134.0	+
peak.468	chr1	162554294.0	162554427.0	162554361.0	134.0	+
peak.469	chr1	162615648.0	162615781.0	162615715.0	134.0	+
peak.470	chr1	162839948.0	162840081.0	162840015.0	134.0	+
peak.471	chr1	163403653.0	163403786.0	163403720.0	134.0	+
peak.472	chr1	163957152.0	163957285.0	163957219.0	134.0	+
peak.473	chr1	164238379.0	164238512.0	164238446.0	134.0	+
peak.474	chr1	164307387.0	164307520.0	164307454.0	134.0	+
peak.475	chr1	165099756.0	165099889.0	165099823.0	134.0	+
peak.476	chr1	165454437.0	165454570.0	165454504.0	134.0	+
peak.477	chr1	165461025.0	165461158.0	165461092.0	134.0	+
peak.478	chr1	165935512.0	165935645.0	165935579.0	134.0	+
peak.479	chr1	165997590.0	165997723.0	165997657.0	134.0	+
peak.480	chr1	166801217.0	166801350.0	166801284.0	134.0	+
peak.481	chr1	166843397.0	166843530.0	166843464.0	134.0	+
peak.482	chr1	167008764.0	167008897.0	167008831.0	134.0	+
peak.483	chr1	167046635.0	167046768.0	167046702.0	134.0	+
peak.484	chr1	167298303.0	167298436.0	167298370.0	134.0	+
peak.485	chr1	167350134.0	167350267.0	167350201.0	134.0	+
peak.486	chr1	167385827.0	167385960.0	167385894.0	134.0	+
peak.487	chr1	167389944.0	167390077.0	167390011.0	134.0	+
peak.488	chr1	167438360.0	167438493.0	167438427.0	134.0	+
peak.489	chr1	167817057.0	167817190.0	167817124.0	134.0	+
peak.490	chr1	168226289.0	168226422.0	168226356.0	134.0	+
peak.491	chr1	168323554.0	168323687.0	168323621.0	134.0	+
peak.492	chr1	168350832.0	168350965.0	168350899.0	134.0	+
peak.493	chr1	168487585.0	168487718.0	168487652.0	134.0	+
peak.494	chr1	168908806.0	168908939.0	168908873.0	134.0	+
peak.495	chr1	169848064.0	169848197.0	169848131.0	134.0	+
peak.496	chr1	170175868.0	170176001.0	170175935.0	134.0	+
peak.497	chr1	170210760.0	170210893.0	170210827.0	134.0	+
peak.498	chr1	170211767.0	170211900.0	170211834.0	134.0	+
peak.499	chr1	170214364.0	170214497.0	170214431.0	134.0	+
peak.500	chr1	170248789.0	170248922.0	170248856.0	134.0	+
peak.501	chr1	170343168.0	170343301.0	170343235.0	134.0	+
peak.502	chr1	170380759.0	170380892.0	170380826.0	134.0	+
peak.503	chr1	170477759.0	170477892.0	170477826.0	134.0	+
peak.504	chr1	170867801.0	170867934.0	170867868.0	134.0	+
peak.505	chr1	171129334.0	171129467.0	171129401.0	134.0	+
peak.506	chr1	171201112.0	171201245.0	171201179.0	134.0	+
peak.507	chr1	171222582.0	171222715.0	171222649.0	134.0	+
peak.508	chr1	171232847.0	171232980.0	171232914.0	134.0	+
peak.509	chr1	171235964.0	171236097.0	171236031.0	134.0	+
peak.510	chr1	171237570.0	171237703.0	171237637.0	134.0	+
peak.511	chr1	171247168.0	171247301.0	171247235.0	134.0	+
peak.512	chr1	171329156.0	171329289.0	171329223.0	134.0	+
peak.513	chr1	171411150.0	171411283.0	171411217.0	134.0	+
peak.514	chr1	171419650.0	171419783.0	171419717.0	134.0	+
peak.515	chr1	172145331.0	172145464.0	172145398.0	134.0	+
peak.516	chr1	172202701.0	172202834.0	172202768.0	134.0	+
peak.517	chr1	172204556.0	172204689.0	172204623.0	134.0	+
peak.518	chr1	172217013.0	172217146.0	172217080.0	134.0	+
peak.519	chr1	172488972.0	172489105.0	172489039.0	134.0	+
peak.520	chr1	172683702.0	172683835.0	172683769.0	134.0	+
peak.521	chr1	172742038.0	172742171.0	172742105.0	134.0	+
peak.522	chr1	173295793.0	173295926.0	173295860.0	134.0	+
peak.523	chr1	173359808.0	173359941.0	173359875.0	134.0	+
peak.524	chr1	173369605.0	173369738.0	173369672.0	134.0	+
peak.525	chr1	174995065.0	174995198.0	174995132.0	134.0	+
peak.526	chr1	175273090.0	175273223.0	175273157.0	134.0	+
peak.527	chr1	175301259.0	175301392.0	175301326.0	134.0	+
peak.528	chr1	175692885.0	175693018.0	175692952.0	134.0	+
peak.529	chr1	175988342.0	175988475.0	175988409.0	134.0	+
peak.530	chr1	176043190.0	176043323.0	176043257.0	134.0	+
peak.531	chr1	176086087.0	176086220.0	176086154.0	134.0	+
peak.532	chr1	176118665.0	176118798.0	176118732.0	134.0	+
peak.533	chr1	176814664.0	176814797.0	176814731.0	134.0	+
peak.534	chr1	176845519.0	176845652.0	176845586.0	134.0	+
peak.535	chr1	176870621.0	176870754.0	176870688.0	134.0	+
peak.536	chr1	176981666.0	176981799.0	176981733.0	134.0	+
peak.537	chr1	177299649.0	177299782.0	177299716.0	134.0	+
peak.538	chr1	177322952.0	177323085.0	177323019.0	134.0	+
peak.539	chr1	177445586.0	177445719.0	177445653.0	134.0	+
peak.540	chr1	177693870.0	177694003.0	177693937.0	134.0	+
peak.541	chr1	177983145.0	177983278.0	177983212.0	134.0	+
peak.542	chr1	178187338.0	178187471.0	178187405.0	134.0	+
peak.543	chr1	178334539.0	178334672.0	178334606.0	134.0	+
peak.544	chr1	178369506.0	178369639.0	178369573.0	134.0	+
peak.545	chr1	178401903.0	178402036.0	178401970.0	134.0	+
peak.546	chr1	178824997.0	178825130.0	178825064.0	134.0	+
peak.547	chr1	179604601.0	179604734.0	179604668.0	134.0	+
peak.548	chr1	179612684.0	179612817.0	179612751.0	134.0	+
peak.549	chr1	179803865.0	179803998.0	179803932.0	134.0	+
peak.550	chr1	180196037.0	180196170.0	180196104.0	134.0	+
peak.551	chr1	180329460.0	180329593.0	180329527.0	134.0	+
peak.552	chr1	180388317.0	180388450.0	180388384.0	134.0	+
peak.553	chr1	180438703.0	180438836.0	180438770.0	134.0	+
peak.554	chr1	180520820.0	180520953.0	180520887.0	134.0	+
peak.555	chr1	180604688.0	180604821.0	180604755.0	134.0	+
peak.556	chr1	180784895.0	180785028.0	180784962.0	134.0	+
peak.557	chr1	180815800.0	180815933.0	180815867.0	134.0	+
peak.558	chr1	180842026.0	180842159.0	180842093.0	134.0	+
peak.559	chr1	180850622.0	180850755.0	180850689.0	134.0	+
peak.560	chr1	180863748.0	180863881.0	180863815.0	134.0	+
peak.561	chr1	181206850.0	181206983.0	181206917.0	134.0	+
peak.562	chr1	181980535.0	181980668.0	181980602.0	134.0	+
peak.563	chr1	181986017.0	181986150.0	181986084.0	134.0	+
peak.564	chr1	181987376.0	181987509.0	181987443.0	134.0	+
peak.565	chr1	182413800.0	182413933.0	182413867.0	134.0	+
peak.566	chr1	183149715.0	183149848.0	183149782.0	134.0	+
peak.567	chr1	183271427.0	183271560.0	183271494.0	134.0	+
peak.568	chr1	183272913.0	183273046.0	183272980.0	134.0	+
peak.569	chr1	183931806.0	183931939.0	183931873.0	134.0	+
peak.570	chr1	185336179.0	185336312.0	185336246.0	134.0	+
peak.571	chr1	186251552.0	186251685.0	186251619.0	134.0	+
peak.572	chr1	186757277.0	186757410.0	186757344.0	134.0	+
peak.573	chr1	187436934.0	187437067.0	187437001.0	134.0	+
peak.574	chr1	187449333.0	187449466.0	187449400.0	134.0	+
peak.575	chr1	187758160.0	187758293.0	187758227.0	134.0	+
peak.576	chr1	187964943.0	187965076.0	187965010.0	134.0	+
peak.577	chr1	187997766.0	187997899.0	187997833.0	134.0	+
peak.578	chr1	188030205.0	188030338.0	188030272.0	134.0	+
peak.579	chr1	188105375.0	188105508.0	188105442.0	134.0	+
peak.580	chr1	188164284.0	188164417.0	188164351.0	134.0	+
peak.581	chr1	188186923.0	188187056.0	188186990.0	134.0	+
peak.582	chr1	188262357.0	188262490.0	188262424.0	134.0	+
peak.583	chr1	188529844.0	188529977.0	188529911.0	134.0	+
peak.584	chr1	188595228.0	188595361.0	188595295.0	134.0	+
peak.585	chr1	189629090.0	189629223.0	189629157.0	134.0	+
peak.586	chr1	189688197.0	189688330.0	189688264.0	134.0	+
peak.587	chr1	189719419.0	189719552.0	189719486.0	134.0	+
peak.588	chr1	189767538.0	189767671.0	189767605.0	134.0	+
peak.589	chr1	190270942.0	190271075.0	190271009.0	134.0	+
peak.590	chr1	190452571.0	190452704.0	190452638.0	134.0	+
peak.591	chr1	190563151.0	190563284.0	190563218.0	134.0	+
peak.592	chr1	190749661.0	190749794.0	190749728.0	134.0	+
peak.593	chr1	191035674.0	191035807.0	191035741.0	134.0	+
peak.594	chr1	191068958.0	191069091.0	191069025.0	134.0	+
peak.595	chr1	191575577.0	191575710.0	191575644.0	134.0	+
peak.596	chr1	191726392.0	191726525.0	191726459.0	134.0	+
peak.597	chr1	191777699.0	191777832.0	191777766.0	134.0	+
peak.598	chr1	191783323.0	191783456.0	191783390.0	134.0	+
peak.599	chr1	191814903.0	191815036.0	191814970.0	134.0	+
peak.600	chr1	191821280.0	191821413.0	191821347.0	134.0	+
peak.601	chr1	191896956.0	191897089.0	191897023.0	134.0	+
peak.602	chr1	191967336.0	191967469.0	191967403.0	134.0	+
peak.603	chr1	191977269.0	191977402.0	191977336.0	134.0	+
peak.604	chr1	191978481.0	191978614.0	191978548.0	134.0	+
peak.605	chr1	191981638.0	191981771.0	191981705.0	134.0	+
peak.606	chr1	192128482.0	192128615.0	192128549.0	134.0	+
peak.607	chr1	192277874.0	192278007.0	192277941.0	134.0	+
peak.608	chr1	192444874.0	192445007.0	192444941.0	134.0	+
peak.609	chr1	192448674.0	192448807.0	192448741.0	134.0	+
peak.610	chr1	192607788.0	192607921.0	192607855.0	134.0	+
peak.611	chr1	192799634.0	192799767.0	192799701.0	134.0	+
peak.612	chr1	193173419.0	193173552.0	193173486.0	134.0	+
peak.613	chr1	193187098.0	193187231.0	193187165.0	134.0	+
peak.614	chr1	193370231.0	193370364.0	193370298.0	134.0	+
peak.615	chr1	193433799.0	193433932.0	193433866.0	134.0	+
peak.616	chr1	194158708.0	194158841.0	194158775.0	134.0	+
peak.617	chr1	194619589.0	194619722.0	194619656.0	134.0	+
peak.618	chr1	194700595.0	194700728.0	194700662.0	134.0	+
peak.619	chr1	194782642.0	194782775.0	194782709.0	134.0	+
peak.620	chr1	194991124.0	194991257.0	194991191.0	134.0	+
peak.621	chr10	3741273.0	3741406.0	3741340.0	134.0	+
peak.622	chr10	3827338.0	3827471.0	3827405.0	134.0	+
peak.623	chr10	3944074.0	3944207.0	3944141.0	134.0	+
peak.624	chr10	3965853.0	3965986.0	3965920.0	134.0	+
peak.625	chr10	4809591.0	4809724.0	4809658.0	134.0	+
peak.626	chr10	5054618.0	5054751.0	5054685.0	134.0	+
peak.627	chr10	5602988.0	5603121.0	5603055.0	134.0	+
peak.628	chr10	7725669.0	7725802.0	7725736.0	134.0	+
peak.629	chr10	7735770.0	7735903.0	7735837.0	134.0	+
peak.630	chr10	7941205.0	7941338.0	7941272.0	134.0	+
peak.631	chr10	7975200.0	7975333.0	7975267.0	134.0	+
peak.632	chr10	9448701.0	9448834.0	9448768.0	134.0	+
peak.633	chr10	9879312.0	9879445.0	9879379.0	134.0	+
peak.634	chr10	9893097.0	9893230.0	9893164.0	134.0	+
peak.635	chr10	9899902.0	9900035.0	9899969.0	134.0	+
peak.636	chr10	9962914.0	9963047.0	9962981.0	134.0	+
peak.637	chr10	10208424.0	10208557.0	10208491.0	134.0	+
peak.638	chr10	11410915.0	11411048.0	11410982.0	134.0	+
peak.639	chr10	11963027.0	11963160.0	11963094.0	134.0	+
peak.640	chr10	13008298.0	13008431.0	13008365.0	134.0	+
peak.641	chr10	13240707.0	13240840.0	13240774.0	134.0	+
peak.642	chr10	13429381.0	13429514.0	13429448.0	134.0	+
peak.643	chr10	13573283.0	13573416.0	13573350.0	134.0	+
peak.644	chr10	13888905.0	13889038.0	13888972.0	134.0	+
peak.645	chr10	14200566.0	14200699.0	14200633.0	134.0	+
peak.646	chr10	14705541.0	14705674.0	14705608.0	134.0	+
peak.647	chr10	17253120.0	17253253.0	17253187.0	134.0	+
peak.648	chr10	17725673.0	17725806.0	17725740.0	134.0	+
peak.649	chr10	17727939.0	17728072.0	17728006.0	134.0	+
peak.650	chr10	18208347.0	18208480.0	18208414.0	134.0	+
peak.651	chr10	18953741.0	18953874.0	18953808.0	134.0	+
peak.652	chr10	19011019.0	19011152.0	19011086.0	134.0	+
peak.653	chr10	19096590.0	19096723.0	19096657.0	134.0	+
peak.654	chr10	19097615.0	19097748.0	19097682.0	134.0	+
peak.655	chr10	19141633.0	19141766.0	19141700.0	134.0	+
peak.656	chr10	19186117.0	19186250.0	19186184.0	134.0	+
peak.657	chr10	19591823.0	19591956.0	19591890.0	134.0	+
peak.658	chr10	20149734.0	20149867.0	20149801.0	134.0	+
peak.659	chr10	20194932.0	20195065.0	20194999.0	134.0	+
peak.660	chr10	20199608.0	20199741.0	20199675.0	134.0	+
peak.661	chr10	20200808.0	20200941.0	20200875.0	134.0	+
peak.662	chr10	20202543.0	20202676.0	20202610.0	134.0	+
peak.663	chr10	20205822.0	20205955.0	20205889.0	134.0	+
peak.664	chr10	20312293.0	20312426.0	20312360.0	134.0	+
peak.665	chr10	20700347.0	20700480.0	20700414.0	134.0	+
peak.666	chr10	21024353.0	21024486.0	21024420.0	134.0	+
peak.667	chr10	21994628.0	21994761.0	21994695.0	134.0	+
peak.668	chr10	22017960.0	22018093.0	22018027.0	134.0	+
peak.669	chr10	22637127.0	22637260.0	22637194.0	134.0	+
peak.670	chr10	24037269.0	24037402.0	24037336.0	134.0	+
peak.671	chr10	24869797.0	24869930.0	24869864.0	134.0	+
peak.672	chr10	24959080.0	24959213.0	24959147.0	134.0	+
peak.673	chr10	24961940.0	24962073.0	24962007.0	134.0	+
peak.674	chr10	25016335.0	25016468.0	25016402.0	134.0	+
peak.675	chr10	25311602.0	25311735.0	25311669.0	134.0	+
peak.676	chr10	25316746.0	25316879.0	25316813.0	134.0	+
peak.677	chr10	25408239.0	25408372.0	25408306.0	134.0	+
peak.678	chr10	25433732.0	25433865.0	25433799.0	134.0	+
peak.679	chr10	25877799.0	25877932.0	25877866.0	134.0	+
peak.680	chr10	25920644.0	25920777.0	25920711.0	134.0	+
peak.681	chr10	27101443.0	27101576.0	27101510.0	134.0	+
peak.682	chr10	27181953.0	27182086.0	27182020.0	134.0	+
peak.683	chr10	28096046.0	28096179.0	28096113.0	134.0	+
peak.684	chr10	29099489.0	29099622.0	29099556.0	134.0	+
peak.685	chr10	29213562.0	29213695.0	29213629.0	134.0	+
peak.686	chr10	30669162.0	30669295.0	30669229.0	134.0	+
peak.687	chr10	31595574.0	31595707.0	31595641.0	134.0	+
peak.688	chr10	32788662.0	32788795.0	32788729.0	134.0	+
peak.689	chr10	36473410.0	36473543.0	36473477.0	134.0	+
peak.690	chr10	37001126.0	37001259.0	37001193.0	134.0	+
peak.691	chr10	37077002.0	37077135.0	37077069.0	134.0	+
peak.692	chr10	37101903.0	37102036.0	37101970.0	134.0	+
peak.693	chr10	39133843.0	39133976.0	39133910.0	134.0	+
peak.694	chr10	39137878.0	39138011.0	39137945.0	134.0	+
peak.695	chr10	39265483.0	39265616.0	39265550.0	134.0	+
peak.696	chr10	39387833.0	39387966.0	39387900.0	134.0	+
peak.697	chr10	39541148.0	39541281.0	39541215.0	134.0	+
peak.698	chr10	39552323.0	39552456.0	39552390.0	134.0	+
peak.699	chr10	39589846.0	39589979.0	39589913.0	134.0	+
peak.700	chr10	39631763.0	39631896.0	39631830.0	134.0	+
peak.701	chr10	39641980.0	39642113.0	39642047.0	134.0	+
peak.702	chr10	39691474.0	39691607.0	39691541.0	134.0	+
peak.703	chr10	39737769.0	39737902.0	39737836.0	134.0	+
peak.704	chr10	39871200.0	39871333.0	39871267.0	134.0	+
peak.705	chr10	40136529.0	40136662.0	40136596.0	134.0	+
peak.706	chr10	40317448.0	40317581.0	40317515.0	134.0	+
peak.707	chr10	40342160.0	40342293.0	40342227.0	134.0	+
peak.708	chr10	40348764.0	40348897.0	40348831.0	134.0	+
peak.709	chr10	40406695.0	40406828.0	40406762.0	134.0	+
peak.710	chr10	40467373.0	40467506.0	40467440.0	134.0	+
peak.711	chr10	40883271.0	40883404.0	40883338.0	134.0	+
peak.712	chr10	40999022.0	40999155.0	40999089.0	134.0	+
peak.713	chr10	41209010.0	41209143.0	41209077.0	134.0	+
peak.714	chr10	41287030.0	41287163.0	41287097.0	134.0	+
peak.715	chr10	41295111.0	41295244.0	41295178.0	134.0	+
peak.716	chr10	41403161.0	41403294.0	41403228.0	134.0	+
peak.717	chr10	41587010.0	41587143.0	41587077.0	134.0	+
peak.718	chr10	41635983.0	41636116.0	41636050.0	134.0	+
peak.719	chr10	41652482.0	41652615.0	41652549.0	134.0	+
peak.720	chr10	41835583.0	41835716.0	41835650.0	134.0	+
peak.721	chr10	41889598.0	41889731.0	41889665.0	134.0	+
peak.722	chr10	42007086.0	42007219.0	42007153.0	134.0	+
peak.723	chr10	42199475.0	42199608.0	42199542.0	134.0	+
peak.724	chr10	42204942.0	42205075.0	42205009.0	134.0	+
peak.725	chr10	42231792.0	42231925.0	42231859.0	134.0	+
peak.726	chr10	42232719.0	42232852.0	42232786.0	134.0	+
peak.727	chr10	42234218.0	42234351.0	42234285.0	134.0	+
peak.728	chr10	42239649.0	42239782.0	42239716.0	134.0	+
peak.729	chr10	42271795.0	42271928.0	42271862.0	134.0	+
peak.730	chr10	42523565.0	42523698.0	42523632.0	134.0	+
peak.731	chr10	42735821.0	42735954.0	42735888.0	134.0	+
peak.732	chr10	42909473.0	42909606.0	42909540.0	134.0	+
peak.733	chr10	42910714.0	42910847.0	42910781.0	134.0	+
peak.734	chr10	43760048.0	43760181.0	43760115.0	134.0	+
peak.735	chr10	43845745.0	43845878.0	43845812.0	134.0	+
peak.736	chr10	44464708.0	44464841.0	44464775.0	134.0	+
peak.737	chr10	44476675.0	44476808.0	44476742.0	134.0	+
peak.738	chr10	44493301.0	44493434.0	44493368.0	134.0	+
peak.739	chr10	44496272.0	44496405.0	44496339.0	134.0	+
peak.740	chr10	44531702.0	44531835.0	44531769.0	134.0	+
peak.741	chr10	50609846.0	50609979.0	50609913.0	134.0	+
peak.742	chr10	50707955.0	50708088.0	50708022.0	134.0	+
peak.743	chr10	50793038.0	50793171.0	50793105.0	134.0	+
peak.744	chr10	52310508.0	52310641.0	52310575.0	134.0	+
peak.745	chr10	52474708.0	52474841.0	52474775.0	134.0	+
peak.746	chr10	52749754.0	52749887.0	52749821.0	134.0	+
peak.747	chr10	53646135.0	53646268.0	53646202.0	134.0	+
peak.748	chr10	53735320.0	53735453.0	53735387.0	134.0	+
peak.749	chr10	56228910.0	56229043.0	56228977.0	134.0	+
peak.750	chr10	57766216.0	57766349.0	57766283.0	134.0	+
peak.751	chr10	57784678.0	57784811.0	57784745.0	134.0	+
peak.752	chr10	57797152.0	57797285.0	57797219.0	134.0	+
peak.753	chr10	58322901.0	58323034.0	58322968.0	134.0	+
peak.754	chr10	58326766.0	58326899.0	58326833.0	134.0	+
peak.755	chr10	58335768.0	58335901.0	58335835.0	134.0	+
peak.756	chr10	58456261.0	58456394.0	58456328.0	134.0	+
peak.757	chr10	58559930.0	58560063.0	58559997.0	134.0	+
peak.758	chr10	59628799.0	59628932.0	59628866.0	134.0	+
peak.759	chr10	59947524.0	59947657.0	59947591.0	134.0	+
peak.760	chr10	59987709.0	59987842.0	59987776.0	134.0	+
peak.761	chr10	60002638.0	60002771.0	60002705.0	134.0	+
peak.762	chr10	60027236.0	60027369.0	60027303.0	134.0	+
peak.763	chr10	60109647.0	60109780.0	60109714.0	134.0	+
peak.764	chr10	60189361.0	60189494.0	60189428.0	134.0	+
peak.765	chr10	60261646.0	60261779.0	60261713.0	134.0	+
peak.766	chr10	60624345.0	60624478.0	60624412.0	134.0	+
peak.767	chr10	60698958.0	60699091.0	60699025.0	134.0	+
peak.768	chr10	60731641.0	60731774.0	60731708.0	134.0	+
peak.769	chr10	60821147.0	60821280.0	60821214.0	134.0	+
peak.770	chr10	60915441.0	60915574.0	60915508.0	134.0	+
peak.771	chr10	60956769.0	60956902.0	60956836.0	134.0	+
peak.772	chr10	61263226.0	61263359.0	61263293.0	134.0	+
peak.773	chr10	61406044.0	61406177.0	61406111.0	134.0	+
peak.774	chr10	61558440.0	61558573.0	61558507.0	134.0	+
peak.775	chr10	61680102.0	61680235.0	61680169.0	134.0	+
peak.776	chr10	61695377.0	61695510.0	61695444.0	134.0	+
peak.777	chr10	62216637.0	62216770.0	62216704.0	134.0	+
peak.778	chr10	62300477.0	62300610.0	62300544.0	134.0	+
peak.779	chr10	62310478.0	62310611.0	62310545.0	134.0	+
peak.780	chr10	62327759.0	62327892.0	62327826.0	134.0	+
peak.781	chr10	62413165.0	62413298.0	62413232.0	134.0	+
peak.782	chr10	62792670.0	62792803.0	62792737.0	134.0	+
peak.783	chr10	62844532.0	62844665.0	62844599.0	134.0	+
peak.784	chr10	63036664.0	63036797.0	63036731.0	134.0	+
peak.785	chr10	63040398.0	63040531.0	63040465.0	134.0	+
peak.786	chr10	63090000.0	63090133.0	63090067.0	134.0	+
peak.787	chr10	63262086.0	63262219.0	63262153.0	134.0	+
peak.788	chr10	63330379.0	63330512.0	63330446.0	134.0	+
peak.789	chr10	64476235.0	64476368.0	64476302.0	134.0	+
peak.790	chr10	64661299.0	64661432.0	64661366.0	134.0	+
peak.791	chr10	66853390.0	66853523.0	66853457.0	134.0	+
peak.792	chr10	66893998.0	66894131.0	66894065.0	134.0	+
peak.793	chr10	66902495.0	66902628.0	66902562.0	134.0	+
peak.794	chr10	66968404.0	66968537.0	66968471.0	134.0	+
peak.795	chr10	66974473.0	66974606.0	66974540.0	134.0	+
peak.796	chr10	67108051.0	67108184.0	67108118.0	134.0	+
peak.797	chr10	67131340.0	67131473.0	67131407.0	134.0	+
peak.798	chr10	67185629.0	67185762.0	67185696.0	134.0	+
peak.799	chr10	67560456.0	67560589.0	67560523.0	134.0	+
peak.800	chr10	67866585.0	67866718.0	67866652.0	134.0	+
