chip.peak.id	seqnames	cre.start	cre.end	summit	width	start	end	peak.id
peak.388	chr1	136237971	136238104	136238038	134	136237838	136238238	peak.388
peak.389	chr1	136279433	136279566	136279500	134	136279300	136279700	peak.389
peak.390	chr1	136354788	136354921	136354855	134	136354655	136355055	peak.390
peak.391	chr1	136417646	136417779	136417713	134	136417513	136417913	peak.391
peak.392	chr1	136463562	136463695	136463629	134	136463429	136463829	peak.392
peak.393	chr1	136524978	136525111	136525045	134	136524845	136525245	peak.393
peak.394	chr1	136563268	136563401	136563335	134	136563135	136563535	peak.394
peak.395	chr1	136643638	136643771	136643705	134	136643505	136643905	peak.395
peak.396	chr1	137225649	137225782	137225716	134	137225516	137225916	peak.396
peak.397	chr1	137657364	137657497	137657431	134	137657231	137657631	peak.397
peak.398	chr1	137926458	137926591	137926525	134	137926325	137926725	peak.398
peak.399	chr1	137973036	137973169	137973103	134	137972903	137973303	peak.399
peak.400	chr1	138594111	138594244	138594178	134	138593978	138594378	peak.400
peak.401	chr1	138622559	138622692	138622626	134	138622426	138622826	peak.401
peak.402	chr1	138662551	138662684	138662618	134	138662418	138662818	peak.402
peak.403	chr1	139079589	139079722	139079656	134	139079456	139079856	peak.403
peak.404	chr1	139254782	139254915	139254849	134	139254649	139255049	peak.404
peak.405	chr1	139255691	139255824	139255758	134	139255558	139255958	peak.405
peak.406	chr1	143739297	143739430	143739364	134	143739164	143739564	peak.406
peak.407	chr1	143766797	143766930	143766864	134	143766664	143767064	peak.407
peak.408	chr1	149896693	149896826	149896760	134	149896560	149896960	peak.408
peak.409	chr1	150312900	150313033	150312967	134	150312767	150313167	peak.409
peak.410	chr1	150314532	150314665	150314599	134	150314399	150314799	peak.410
peak.411	chr1	150319306	150319439	150319373	134	150319173	150319573	peak.411
peak.412	chr1	150322320	150322453	150322387	134	150322187	150322587	peak.412
peak.413	chr1	150329678	150329811	150329745	134	150329545	150329945	peak.413
peak.414	chr1	150393063	150393196	150393130	134	150392930	150393330	peak.414
peak.415	chr1	150432487	150432620	150432554	134	150432354	150432754	peak.415
peak.416	chr1	151347273	151347406	151347340	134	151347140	151347540	peak.416
peak.417	chr1	151357559	151357692	151357626	134	151357426	151357826	peak.417
peak.418	chr1	151428427	151428560	151428494	134	151428294	151428694	peak.418
peak.419	chr1	151755104	151755237	151755171	134	151754971	151755371	peak.419
peak.420	chr1	151919311	151919444	151919378	134	151919178	151919578	peak.420
peak.421	chr1	152290494	152290627	152290561	134	152290361	152290761	peak.421
peak.422	chr1	152428238	152428371	152428305	134	152428105	152428505	peak.422
peak.423	chr1	152583157	152583290	152583224	134	152583024	152583424	peak.423
peak.424	chr1	153043140	153043273	153043207	134	153043007	153043407	peak.424
peak.425	chr1	153266934	153267067	153267001	134	153266801	153267201	peak.425
peak.426	chr1	153487733	153487866	153487800	134	153487600	153488000	peak.426
peak.427	chr1	153685527	153685660	153685594	134	153685394	153685794	peak.427
peak.428	chr1	154574208	154574341	154574275	134	154574075	154574475	peak.428
peak.429	chr1	154757777	154757910	154757844	134	154757644	154758044	peak.429
peak.430	chr1	155111750	155111883	155111817	134	155111617	155112017	peak.430
peak.431	chr1	155191634	155191767	155191701	134	155191501	155191901	peak.431
peak.432	chr1	155201537	155201670	155201604	134	155201404	155201804	peak.432
peak.433	chr1	155232578	155232711	155232645	134	155232445	155232845	peak.433
peak.434	chr1	155235784	155235917	155235851	134	155235651	155236051	peak.434
peak.435	chr1	155236765	155236898	155236832	134	155236632	155237032	peak.435
peak.436	chr1	155252921	155253054	155252988	134	155252788	155253188	peak.436
peak.437	chr1	155461956	155462089	155462023	134	155461823	155462223	peak.437
peak.438	chr1	155468192	155468325	155468259	134	155468059	155468459	peak.438
peak.439	chr1	155564761	155564894	155564828	134	155564628	155565028	peak.439
peak.440	chr1	155650652	155650785	155650719	134	155650519	155650919	peak.440
peak.441	chr1	155680881	155681014	155680948	134	155680748	155681148	peak.441
peak.442	chr1	155777728	155777861	155777795	134	155777595	155777995	peak.442
peak.443	chr1	155973644	155973777	155973711	134	155973511	155973911	peak.443
peak.444	chr1	155989497	155989630	155989564	134	155989364	155989764	peak.444
peak.445	chr1	156036180	156036313	156036247	134	156036047	156036447	peak.445
peak.446	chr1	156288952	156289085	156289019	134	156288819	156289219	peak.446
peak.447	chr1	156302904	156303037	156302971	134	156302771	156303171	peak.447
peak.448	chr1	156834955	156835088	156835022	134	156834822	156835222	peak.448
peak.449	chr1	156927215	156927348	156927282	134	156927082	156927482	peak.449
peak.450	chr1	156997132	156997265	156997199	134	156996999	156997399	peak.450
peak.451	chr1	157181181	157181314	157181248	134	157181048	157181448	peak.451
peak.452	chr1	157380948	157381081	157381015	134	157380815	157381215	peak.452
peak.453	chr1	157449903	157450036	157449970	134	157449770	157450170	peak.453
peak.454	chr1	157595263	157595396	157595330	134	157595130	157595530	peak.454
peak.455	chr1	158546628	158546761	158546695	134	158546495	158546895	peak.455
peak.456	chr1	160195109	160195242	160195176	134	160194976	160195376	peak.456
peak.457	chr1	160287363	160287496	160287430	134	160287230	160287630	peak.457
peak.458	chr1	160521967	160522100	160522034	134	160521834	160522234	peak.458
peak.459	chr1	160714084	160714217	160714151	134	160713951	160714351	peak.459
peak.460	chr1	161034997	161035130	161035064	134	161034864	161035264	peak.460
peak.461	chr1	161070749	161070882	161070816	134	161070616	161071016	peak.461
peak.462	chr1	161260793	161260926	161260860	134	161260660	161261060	peak.462
peak.463	chr1	161877136	161877269	161877203	134	161877003	161877403	peak.463
peak.464	chr1	161885988	161886121	161886055	134	161885855	161886255	peak.464
peak.465	chr1	161969018	161969151	161969085	134	161968885	161969285	peak.465
peak.466	chr1	162216094	162216227	162216161	134	162215961	162216361	peak.466
peak.467	chr1	162460470	162460603	162460537	134	162460337	162460737	peak.467
peak.468	chr1	162554294	162554427	162554361	134	162554161	162554561	peak.468
peak.469	chr1	162615648	162615781	162615715	134	162615515	162615915	peak.469
peak.470	chr1	162839948	162840081	162840015	134	162839815	162840215	peak.470
peak.471	chr1	163403653	163403786	163403720	134	163403520	163403920	peak.471
peak.472	chr1	163957152	163957285	163957219	134	163957019	163957419	peak.472
peak.473	chr1	164238379	164238512	164238446	134	164238246	164238646	peak.473
peak.474	chr1	164307387	164307520	164307454	134	164307254	164307654	peak.474
peak.475	chr1	165099756	165099889	165099823	134	165099623	165100023	
peak.476	chr1	165454437	165454570	165454504	134	165454304	165454704	peak.476
peak.477	chr1	165461025	165461158	165461092	134	165460892	165461292	peak.477
peak.478	chr1	165935512	165935645	165935579	134	165935379	165935779	peak.478
peak.479	chr1	165997590	165997723	165997657	134	165997457	165997857	peak.479
peak.480	chr1	166801217	166801350	166801284	134	166801084	166801484	peak.480
peak.481	chr1	166843397	166843530	166843464	134	166843264	166843664	peak.481
peak.482	chr1	167008764	167008897	167008831	134	167008631	167009031	peak.482
peak.483	chr1	167046635	167046768	167046702	134	167046502	167046902	peak.483
peak.484	chr1	167298303	167298436	167298370	134	167298170	167298570	peak.484
peak.485	chr1	167350134	167350267	167350201	134	167350001	167350401	peak.485
peak.486	chr1	167385827	167385960	167385894	134	167385694	167386094	peak.486
peak.487	chr1	167389944	167390077	167390011	134	167389811	167390211	peak.487
peak.488	chr1	167438360	167438493	167438427	134	167438227	167438627	peak.488
peak.489	chr1	167817057	167817190	167817124	134	167816924	167817324	peak.489
peak.490	chr1	168226289	168226422	168226356	134	168226156	168226556	peak.490
peak.491	chr1	168323554	168323687	168323621	134	168323421	168323821	peak.491
peak.492	chr1	168350832	168350965	168350899	134	168350699	168351099	peak.492
peak.493	chr1	168487585	168487718	168487652	134	168487452	168487852	peak.493
peak.494	chr1	168908806	168908939	168908873	134	168908673	168909073	peak.494
peak.495	chr1	169848064	169848197	169848131	134	169847931	169848331	peak.495
peak.496	chr1	170175868	170176001	170175935	134	170175735	170176135	peak.496
peak.497	chr1	170210760	170210893	170210827	134	170210627	170211027	peak.497
peak.498	chr1	170211767	170211900	170211834	134	170211634	170212034	peak.498
peak.499	chr1	170214364	170214497	170214431	134	170214231	170214631	peak.499
peak.500	chr1	170248789	170248922	170248856	134	170248656	170249056	
peak.501	chr1	170343168	170343301	170343235	134	170343035	170343435	peak.501
peak.502	chr1	170380759	170380892	170380826	134	170380626	170381026	peak.502
peak.503	chr1	170477759	170477892	170477826	134	170477626	170478026	peak.503
peak.504	chr1	170867801	170867934	170867868	134	170867668	170868068	peak.504
peak.505	chr1	171129334	171129467	171129401	134	171129201	171129601	peak.505
peak.506	chr1	171201112	171201245	171201179	134	171200979	171201379	peak.506
peak.507	chr1	171222582	171222715	171222649	134	171222449	171222849	peak.507
peak.508	chr1	171232847	171232980	171232914	134	171232714	171233114	peak.508
peak.509	chr1	171235964	171236097	171236031	134	171235831	171236231	peak.509
peak.510	chr1	171237570	171237703	171237637	134	171237437	171237837	peak.510
peak.511	chr1	171247168	171247301	171247235	134	171247035	171247435	peak.511
peak.512	chr1	171329156	171329289	171329223	134	171329023	171329423	peak.512
peak.513	chr1	171411150	171411283	171411217	134	171411017	171411417	peak.513
peak.514	chr1	171419650	171419783	171419717	134	171419517	171419917	peak.514
peak.515	chr1	172145331	172145464	172145398	134	172145198	172145598	peak.515
peak.516	chr1	172202701	172202834	172202768	134	172202568	172202968	peak.516
peak.517	chr1	172204556	172204689	172204623	134	172204423	172204823	peak.517
peak.518	chr1	172217013	172217146	172217080	134	172216880	172217280	peak.518
peak.519	chr1	172488972	172489105	172489039	134	172488839	172489239	peak.519
peak.520	chr1	172683702	172683835	172683769	134	172683569	172683969	peak.520
peak.521	chr1	172742038	172742171	172742105	134	172741905	172742305	peak.521
peak.522	chr1	173295793	173295926	173295860	134	173295660	173296060	peak.522
peak.523	chr1	173359808	173359941	173359875	134	173359675	173360075	peak.523
peak.524	chr1	173369605	173369738	173369672	134	173369472	173369872	peak.524
peak.525	chr1	174995065	174995198	174995132	134	174994932	174995332	peak.525
peak.526	chr1	175273090	175273223	175273157	134	175272957	175273357	peak.526
peak.527	chr1	175301259	175301392	175301326	134	175301126	175301526	peak.527
peak.528	chr1	175692885	175693018	175692952	134	175692752	175693152	peak.528
peak.529	chr1	175988342	175988475	175988409	134	175988209	175988609	peak.529
peak.530	chr1	176043190	176043323	176043257	134	176043057	176043457	peak.530
peak.531	chr1	176086087	176086220	176086154	134	176085954	176086354	peak.531
peak.532	chr1	176118665	176118798	176118732	134	176118532	176118932	peak.532
peak.533	chr1	176814664	176814797	176814731	134	176814531	176814931	peak.533
peak.534	chr1	176845519	176845652	176845586	134	176845386	176845786	peak.534
peak.535	chr1	176870621	176870754	176870688	134	176870488	176870888	peak.535
peak.536	chr1	176981666	176981799	176981733	134	176981533	176981933	peak.536
peak.537	chr1	177299649	177299782	177299716	134	177299516	177299916	peak.537
peak.538	chr1	177322952	177323085	177323019	134	177322819	177323219	peak.538
peak.539	chr1	177445586	177445719	177445653	134	177445453	177445853	peak.539
peak.540	chr1	177693870	177694003	177693937	134	177693737	177694137	peak.540
peak.541	chr1	177983145	177983278	177983212	134	177983012	177983412	peak.541
peak.542	chr1	178187338	178187471	178187405	134	178187205	178187605	peak.542
peak.543	chr1	178334539	178334672	178334606	134	178334406	178334806	peak.543
peak.544	chr1	178369506	178369639	178369573	134	178369373	178369773	peak.544
peak.545	chr1	178401903	178402036	178401970	134	178401770	178402170	peak.545
peak.546	chr1	178824997	178825130	178825064	134	178824864	178825264	peak.546
peak.547	chr1	179604601	179604734	179604668	134	179604468	179604868	peak.547
peak.548	chr1	179612684	179612817	179612751	134	179612551	179612951	peak.548
peak.549	chr1	179803865	179803998	179803932	134	179803732	179804132	peak.549
peak.550	chr1	180196037	180196170	180196104	134	180195904	180196304	peak.550
peak.551	chr1	180329460	180329593	180329527	134	180329327	180329727	peak.551
peak.552	chr1	180388317	180388450	180388384	134	180388184	180388584	peak.552
peak.553	chr1	180438703	180438836	180438770	134	180438570	180438970	peak.553
peak.554	chr1	180520820	180520953	180520887	134	180520687	180521087	peak.554
peak.555	chr1	180604688	180604821	180604755	134	180604555	180604955	peak.555
peak.556	chr1	180784895	180785028	180784962	134	180784762	180785162	peak.556
peak.557	chr1	180815800	180815933	180815867	134	180815667	180816067	peak.557
peak.558	chr1	180842026	180842159	180842093	134	180841893	180842293	peak.558
peak.559	chr1	180850622	180850755	180850689	134	180850489	180850889	peak.559
peak.560	chr1	180863748	180863881	180863815	134	180863615	180864015	peak.560
peak.561	chr1	181206850	181206983	181206917	134	181206717	181207117	peak.561
peak.562	chr1	181980535	181980668	181980602	134	181980402	181980802	peak.562
peak.563	chr1	181986017	181986150	181986084	134	181985884	181986284	peak.563
peak.564	chr1	181987376	181987509	181987443	134	181987243	181987643	peak.564
peak.565	chr1	182413800	182413933	182413867	134	182413667	182414067	peak.565
peak.566	chr1	183149715	183149848	183149782	134	183149582	183149982	peak.566
peak.567	chr1	183271427	183271560	183271494	134	183271294	183271694	peak.567
peak.568	chr1	183272913	183273046	183272980	134	183272780	183273180	peak.568
peak.569	chr1	183931806	183931939	183931873	134	183931673	183932073	peak.569
peak.570	chr1	185336179	185336312	185336246	134	185336046	185336446	peak.570
peak.571	chr1	186251552	186251685	186251619	134	186251419	186251819	peak.571
peak.572	chr1	186757277	186757410	186757344	134	186757144	186757544	peak.572
peak.573	chr1	187436934	187437067	187437001	134	187436801	187437201	peak.573
peak.574	chr1	187449333	187449466	187449400	134	187449200	187449600	peak.574
peak.575	chr1	187758160	187758293	187758227	134	187758027	187758427	peak.575
peak.576	chr1	187964943	187965076	187965010	134	187964810	187965210	peak.576
peak.577	chr1	187997766	187997899	187997833	134	187997633	187998033	peak.577
peak.578	chr1	188030205	188030338	188030272	134	188030072	188030472	peak.578
peak.579	chr1	188105375	188105508	188105442	134	188105242	188105642	peak.579
peak.580	chr1	188164284	188164417	188164351	134	188164151	188164551	peak.580
peak.581	chr1	188186923	188187056	188186990	134	188186790	188187190	peak.581
peak.582	chr1	188262357	188262490	188262424	134	188262224	188262624	peak.582
peak.583	chr1	188529844	188529977	188529911	134	188529711	188530111	peak.583
peak.584	chr1	188595228	188595361	188595295	134	188595095	188595495	peak.584
peak.585	chr1	189629090	189629223	189629157	134	189628957	189629357	peak.585
peak.586	chr1	189688197	189688330	189688264	134	189688064	189688464	peak.586
peak.587	chr1	189719419	189719552	189719486	134	189719286	189719686	peak.587
peak.588	chr1	189767538	189767671	189767605	134	189767405	189767805	peak.588
peak.589	chr1	190270942	190271075	190271009	134	190270809	190271209	peak.589
peak.590	chr1	190452571	190452704	190452638	134	190452438	190452838	peak.590
peak.591	chr1	190563151	190563284	190563218	134	190563018	190563418	peak.591
peak.592	chr1	190749661	190749794	190749728	134	190749528	190749928	peak.592
peak.593	chr1	191035674	191035807	191035741	134	191035541	191035941	peak.593
peak.594	chr1	191068958	191069091	191069025	134	191068825	191069225	peak.594
peak.595	chr1	191575577	191575710	191575644	134	191575444	191575844	peak.595
peak.596	chr1	191726392	191726525	191726459	134	191726259	191726659	peak.596
peak.597	chr1	191777699	191777832	191777766	134	191777566	191777966	peak.597
peak.598	chr1	191783323	191783456	191783390	134	191783190	191783590	peak.598
peak.599	chr1	191814903	191815036	191814970	134	191814770	191815170	peak.599
peak.600	chr1	191821280	191821413	191821347	134	191821147	191821547	peak.600
peak.601	chr1	191896956	191897089	191897023	134	191896823	191897223	peak.601
peak.602	chr1	191967336	191967469	191967403	134	191967203	191967603	peak.602
peak.603	chr1	191977269	191977402	191977336	134	191977136	191977536	peak.603
peak.604	chr1	191978481	191978614	191978548	134	191978348	191978748	peak.604
peak.605	chr1	191981638	191981771	191981705	134	191981505	191981905	peak.605
peak.606	chr1	192128482	192128615	192128549	134	192128349	192128749	peak.606
peak.607	chr1	192277874	192278007	192277941	134	192277741	192278141	peak.607
