peak.id	seqnames	start	end	width	strand	WT	E80A	K88N	R90W	chip.e80a.lfc	chip.e80a.p.value	chip.e80a.fdr	chip.k88n.lfc	chip.k88n.p.value	chip.k88n.fdr	chip.r90w.lfc	chip.r90w.p.value	chip.r90w.fdr
peak.136	chr1	63088868	63089268	401	*	144.4759558	76.69192373	8.407693293	13.48016125	-0.336908864	0.183242659	0.49416324	-3.654159257	2.08E-06	1.56E-05	-3.356228027	2.10E-06	2.22E-05
peak.137	chr1	63294031	63294431	401	*	86.31031125	54.91520464	24.02198084	18.38203807	-0.197232417	0.330079371	0.694543993	-1.604497332	0.011265273	0.016228596	-2.281944257	0.000442635	0.001015159
peak.138	chr1	64078805	64079205	401	*	20.63942225	70.06422662	19.21758467	25.7348533	1.307256126	0.004840866	0.04398931	0.04840647	0.94257132	0.946325051	0.099830107	0.877395958	0.885956359
peak.139	chr1	64298825	64299225	401	*	22.51573337	61.54290176	16.81538659	12.25469205	0.958662374	0.018608322	0.109489538	-0.272051947	0.68755739	0.703806795	-1.026095422	0.144342086	0.161379507
peak.140	chr1	64547391	64547791	401	*	105.0734224	120.2453619	13.21208946	20.83297648	0.070166945	0.685159677	0.943801515	-2.641872404	0.000199158	0.000550962	-2.375650579	0.00036643	0.000876442
peak.141	chr1	64568115	64568515	401	*	106.0115779	118.3517341	18.01648563	29.41126091	0.057360295	0.730759724	0.958333467	-2.258044566	0.000767445	0.001640687	-1.887308003	0.002808172	0.004616276
peak.142	chr1	64570621	64571021	401	*	47.84593341	74.79829598	16.81538659	24.50938409	0.248100878	0.259333724	0.608436166	-1.279268205	0.056785214	0.069149396	-1.081455305	0.089742265	0.103646887
peak.143	chr1	64690472	64690872	401	*	59.10380009	69.11741274	2.402198084	17.15656886	0.075197396	0.662542425	0.937360808				-1.868295024	0.005329526	0.007999985
peak.144	chr1	64804178	64804578	401	*	69.42351122	52.07476303	42.03846646	25.7348533	-0.105081034	0.54528865	0.880196685	-0.531882283	0.371895344	0.393677328	-1.519790543	0.013775667	0.01857665
peak.145	chr1	65035354	65035754	401	*	29.08282227	52.07476303	8.407693293	7.352815227	0.369858805	0.153469496	0.444030609	-1.524775529	0.041947686	0.052572294	-1.952124621	0.010062436	0.014039147
peak.146	chr1	65111261	65111661	401	*	26.2683556	71.95785436	9.608792334	6.127346023	0.990516331	0.016152926	0.100730549	-1.209954289	0.099574268	0.115477024	-2.048960491	0.009779496	0.013683222
peak.147	chr1	65178761	65179161	401	*	64.73273344	85.21324859	9.608792334	7.352815227	0.128121409	0.508461504	0.855983914	-2.389721315	0.001690116	0.003177896	-3.016261047	0.000139141	0.000412681
peak.148	chr1	65179918	65180318	401	*	68.48535566	74.79829598	52.84835784	12.25469205	0.04683826	0.769489888	0.967003859	-0.199568143	0.735335922	0.749981616	-2.483014791	0.000290489	0.000731393
peak.149	chr1	65186296	65186696	401	*	103.1971113	120.2453619	15.61428754	13.48016125	0.074961324	0.675237013	0.942330708	-2.399985375	0.000698589	0.001522954	-2.901829544	5.11E-05	0.000196751
peak.150	chr1	65394388	65394788	401	*	60.04195565	60.59608788	121.3110032	23.28391489	0.011962836	0.943626317	0.996748383	1.127202603	0.062763401	0.075725826	-1.519410752	0.021089835	0.027312336
peak.151	chr1	66115350	66115750	401	*	36.58806672	94.68138732	16.81538659	20.83297648	0.876947753	0.02531967	0.134418465	-0.90998242	0.185460559	0.204996989	-0.898960698	0.174726726	0.192980585
peak.152	chr1	66321486	66321886	401	*	37.52622228	67.223785	21.61978275	17.15656886	0.350127689	0.184221437	0.495043324	-0.574268264	0.409678085	0.431628261	-1.21916848	0.084555803	0.098013753
peak.153	chr1	66339695	66340095	401	*	261.7454004	199.7777272	24.02198084	58.82252182	-0.099727217	0.548525149	0.881762141	-3.129478012	5.96E-07	6.26E-06	-2.278831636	8.74E-05	0.000291028
peak.154	chr1	66364370	66364770	401	*	391.2108673	142.022081	60.05495209	50.24423739	-0.922766192	0.019211125	0.11150729	-2.417277081	5.04E-05	0.000182938	-2.995995339	5.37E-07	1.03E-05
peak.155	chr1	66402636	66403036	401	*	198.8889781	43.55343817	22.82088179	28.1857917	-1.670252125	0.000705424	0.012253935	-2.806882734	1.35E-05	6.63E-05	-2.781525779	8.51E-06	5.60E-05
peak.156	chr1	66633463	66633863	401	*	143.5378002	143.9157087	20.41868371	40.44048375	0.012445311	0.931081494	0.996084524	-2.531161869	4.21E-05	0.000159311	-1.908615496	0.000837434	0.001684118
peak.157	chr1	66686387	66686787	401	*	143.5378002	104.1495261	18.01648563	18.38203807	-0.124104132	0.477888981	0.83696109	-2.696020061	3.28E-05	0.000130939	-2.908956278	5.37E-06	4.12E-05
peak.158	chr1	66782409	66782809	401	*	87.2484668	98.46864281	22.82088179	24.50938409	0.058960621	0.706078767	0.950330792	-1.687208105	0.006644411	0.010196324	-1.884088101	0.002069224	0.003565476
peak.159	chr1	66831216	66831616	401	*	283.3229782	52.07476303	111.7022109	58.82252182	-1.902132633	0.000146066	0.004284181	-1.13308871	0.054821132	0.066989979	-2.36904227	7.89E-05	0.000269526
peak.160	chr1	69296796	69297196	401	*	87.2484668	81.42599309	6.005495209	18.38203807	-0.013006974	0.934345471	0.996084524	-3.402484998	2.13E-05	9.42E-05	-2.249604763	0.000515628	0.00114038
peak.161	chr1	69686884	69687284	401	*	48.78408897	46.39387979	7.206594251	12.25469205	0.00099608	0.995794148	0.999138671	-2.348972944	0.004539751	0.007374001	-1.97481648	0.008877738	0.012530279
peak.162	chr1	71641458	71641858	401	*	42.21700007	89.94731795	13.21208946	11.02922284	0.613541534	0.05733436	0.235862523	-1.443208962	0.034360293	0.043919709	-1.96957001	0.004706535	0.007179931
peak.163	chr1	71945662	71946062	401	*	21.57757781	66.27697112	8.407693293	9.803753636	1.172121296	0.008082516	0.062295403	-1.130120772	0.133856168	0.151464362	-1.220623239	0.09188253	0.105944533
peak.164	chr1	72136099	72136499	401	*	319.911045	195.9904717	58.85385305	45.34236057	-0.250306614	0.216312382	0.545557613	-2.199972517	5.30E-05	0.000190448	-2.865727471	1.98E-07	5.86E-06
peak.165	chr1	72182521	72182921	401	*	91.93924459	72.90466824	4.804396167	8.578284432	-0.082211904	0.632245458	0.926550638	-3.735509013	1.17E-05	5.88E-05	-3.241330397	1.02E-05	6.34E-05
peak.166	chr1	72391579	72391979	401	*	51.59855564	57.75564626	15.61428754	22.05844568	0.056152263	0.722347847	0.955175535	-1.490738752	0.022104598	0.029516828	-1.328535603	0.031225943	0.039085101
peak.167	chr1	72454717	72455117	401	*	30.95913338	12.30858035	78.07143772	13.48016125	-0.637495206	0.06709775	0.261907741	1.423870254	0.014779854	0.02065608	-1.284070625	0.057421673	0.068524079
peak.168	chr1	72489968	72490368	401	*	56.28933342	21.77671908	7.206594251	11.02922284	-0.764469757	0.037953489	0.177133278	-2.627550203	0.000550084	0.00125573	-2.340883636	0.000670881	0.00140522
peak.169	chr1	72504551	72504951	401	*	64.73273344	29.35123007	12.01099042	23.28391489	-0.528119531	0.086770856	0.308434946	-2.142803313	0.002171389	0.003928799	-1.489607319	0.017975274	0.023646852
peak.170	chr1	72583008	72583408	401	*	61.91826676	75.74510985	24.02198084	20.83297648	0.094770291	0.579106125	0.898780019	-1.140516493	0.071464475	0.085188981	-1.651370185	0.009707417	0.013593979
peak.171	chr1	72748529	72748929	401	*	112.5786668	82.37280697	10.80989138	12.25469205	-0.120237991	0.503330377	0.854147253	-3.015078689	2.46E-05	0.000105247	-3.166228471	5.52E-06	4.21E-05
peak.172	chr1	72764275	72764675	401	*	15.94864447	87.10687633	7.206594251	12.25469205	1.914980233	0.000228355	0.00577168	-0.907794277	0.261108327	0.282453192	-0.484273729	0.506893048	0.528053872
peak.173	chr1	73169406	73169806	401	*	22.51573337	71.01104049	9.608792334	18.38203807	1.105725648	0.012762087	0.084814043	-0.978277657	0.203615531	0.22323237	-0.456421604	0.514693587	0.535669244
peak.174	chr1	73826185	73826585	401	*	208.2705337	123.0858035	10.80989138	33.08766852	-0.25160543	0.267359367	0.617785498	-3.821760237	2.57E-07	3.45E-06	-2.701658435	3.21E-05	0.00014089
peak.175	chr1	74284660	74285060	401	*	75.99060012	82.37280697	8.407693293	22.05844568	0.044001553	0.798357265	0.973063917	-2.798753898	0.00028383	0.000732638	-1.838036794	0.005773666	0.008563386
peak.176	chr1	74295404	74295804	401	*	88.18662236	92.78775957	9.608792334	20.83297648	0.032155774	0.843783229	0.981851783	-2.839725162	0.000114958	0.000353541	-2.071962337	0.001400996	0.002571806
peak.177	chr1	74386842	74387242	401	*	81.61953346	64.38334338	22.82088179	15.93109966	-0.082750841	0.625427833	0.923238018	-1.593855483	0.012484808	0.017764201	-2.399509912	0.000302585	0.000754123
peak.178	chr1	74437711	74438111	401	*	153.8575114	101.3090844	10.80989138	26.9603225	-0.183730903	0.345207896	0.711398874	-3.449425797	1.08E-06	9.81E-06	-2.569928867	3.42E-05	0.000146538
peak.179	chr1	74587996	74588396	401	*	74.11428901	67.223785	14.4131885	18.38203807	-0.017685319	0.939988733	0.996212141	-1.926325434	0.03313361	0.042481127	-1.917066542	0.027772348	0.035136437
peak.180	chr1	74706059	74706459	401	*	26.2683556	110.7772232	6.005495209	15.93109966	1.667777738	0.000625396	0.011344827	-1.817067322	0.024817482	0.032752413	-0.849367283	0.207070595	0.226515141
peak.181	chr1	74773060	74773460	401	*	46.90777785	76.69192373	7.206594251	17.15656886	0.267040919	0.262797453	0.613298021	-2.310570915	0.004411337	0.007193941	-1.519100035	0.032107922	0.040092086
peak.182	chr1	74816776	74817176	401	*	43.15515562	50.18113528	7.206594251	14.70563045	0.070992837	0.702204167	0.948901357	-2.211376445	0.006037006	0.009391748	-1.526314532	0.031203887	0.039062467
peak.183	chr1	74848625	74849025	401	*	273.0032671	247.1184209	22.82088179	22.05844568	-0.025821121	0.868986424	0.986054158	-3.250369877	4.34E-07	5.09E-06	-3.625756096	1.70E-08	1.62E-06
peak.184	chr1	74850986	74851386	401	*	100.3826446	88.05369021	4.804396167	12.25469205	-0.03114132	0.907711222	0.994390693	-3.423819515	0.003087815	0.00528357	-2.688843064	0.010643303	0.014751192
peak.185	chr1	74858889	74859289	401	*	188.569267	62.48971563	14.4131885	29.41126091	-1.089852603	0.010043677	0.071870041	-3.349517136	5.43E-07	5.85E-06	-2.714628526	8.13E-06	5.44E-05
peak.186	chr1	74875365	74875765	401	*	29.08282227	54.91520464	10.80989138	7.352815227	0.402062747	0.14694674	0.432280007	-1.187447791	0.11235003	0.128894457	-1.947647154	0.013384724	0.018096618
peak.187	chr1	75126859	75127259	401	*	70.36166678	33.13848556	62.45715017	19.60750727	-0.513030701	0.084702948	0.303498318	-0.022724616	0.967983352	0.970253066	-1.869480138	0.002591709	0.004315512
peak.188	chr1	75239821	75240221	401	*	73.17613345	115.5112925	13.21208946	12.25469205	0.24631466	0.271306763	0.623018149	-2.156696516	0.002545426	0.004488277	-2.547202209	0.000373783	0.000889193
peak.189	chr1	75317622	75318022	401	*	36.58806672	57.75564626	3.603297125	13.48016125	0.254965019	0.249723716	0.596466353				-1.476166912	0.029236178	0.036833688
peak.190	chr1	75405543	75405943	401	*	112.5786668	137.2880116	6.005495209	22.05844568	0.096191472	0.589551571	0.90330816	-3.719719921	5.80E-06	3.39E-05	-2.333852174	0.000405009	0.000946979
peak.191	chr1	75463760	75464160	401	*	212.0231559	147.7029642	28.826377	42.89142216	-0.144039222	0.42639458	0.792234491	-2.584111766	3.05E-05	0.000123873	-2.392616053	6.09E-05	0.000222688
peak.192	chr1	75521259	75521659	401	*	127.5891558	120.2453619	16.81538659	22.05844568	-0.007212791	0.968708858	0.998372598	-2.554660763	0.000507859	0.001172955	-2.550503405	0.000331092	0.000807365
peak.193	chr1	75909359	75909759	401	*	176.3732447	229.1289573	13.21208946	52.6951758	0.128895262	0.493390726	0.847712223	-3.347800261	3.20E-06	2.16E-05	-1.875741683	0.002908878	0.004765092
peak.194	chr1	76104318	76104718	401	*	57.22748898	81.42599309	22.82088179	44.11689136	0.180198544	0.377565472	0.743899138	-1.088065431	0.103120308	0.119293901	-0.501914734	0.424466473	0.44692165
peak.195	chr1	76118812	76119212	401	*	155.7338225	275.5228371	6.005495209	29.41126091	0.359313531	0.161665834	0.458465093	-4.144233301	4.47E-07	5.19E-06	-2.453335227	0.000149603	0.000435822
peak.196	chr1	76166507	76166907	401	*	116.3312891	156.2242891	20.41868371	18.38203807	0.146110577	0.405273308	0.771172278	-2.238927819	0.000338166	0.000839184	-2.666325479	2.23E-05	0.000109908
peak.197	chr1	76453197	76453597	401	*	92.87740015	22.72353296	80.4736358	19.60750727	-1.497684293	0.002123681	0.02554068	-0.03642807	0.949817624	0.953016316	-2.27822549	0.000367663	0.000878461
peak.198	chr1	76849409	76849809	401	*	30.02097783	100.3622706	21.61978275	18.38203807	1.330272518	0.003897479	0.037940604	-0.302439089	0.643345414	0.661788252	-0.786359398	0.231225848	0.251289105
peak.199	chr1	77082898	77083298	401	*	16.88680003	59.64927401	4.804396167	11.02922284	1.316015984	0.005365012	0.046846182	-1.512416624	0.083141181	0.097843009	-0.688168439	0.346077293	0.368130687
peak.200	chr1	77101881	77102281	401	*	33.77360005	116.4581064	7.206594251	9.803753636	1.339055639	0.004130699	0.039622468	-1.922320521	0.014915014	0.020815389	-1.803633649	0.014250177	0.019143016
peak.201	chr1	77380163	77380563	401	*	10.31971113	15.14902197	111.7022109	14.70563045	0.164818097	0.476373977	0.836376596	3.372385883	8.55E-07	8.27E-06	0.273500261	0.71565678	0.732189122
peak.202	chr1	77456693	77457093	401	*	25.33020004	75.74510985	21.61978275	9.803753636	1.165170502	0.007724278	0.060346223	-0.074210196	0.908161683	0.914111964	-1.418093092	0.047162661	0.057254387
peak.203	chr1	77506265	77506665	401	*	9.38155557	18.93627746	88.88132909	14.70563045	0.374930198	0.191664473	0.506952684	3.168909753	4.36E-06	2.74E-05	0.377755551	0.615883628	0.635467293
peak.204	chr1	77532248	77532648	401	*	5.628933342	17.04264972	64.85934826	11.02922284	0.740436285	0.058726027	0.239606252	3.422923852	6.50E-06	3.71E-05	0.682442255	0.408663733	0.430882769
peak.205	chr1	77660462	77660862	401	*	179.1877114	204.5117966	73.26704155	42.89142216	0.064611577	0.686053577	0.944070409	-1.072252865	0.066206747	0.079509556	-2.175950626	0.000273483	0.000698775
peak.206	chr1	77662758	77663158	401	*	16.88680003	9.468138732	112.9033099	8.578284432	-0.257978405	0.311449139	0.67285606	2.751913833	1.25E-05	6.20E-05	-1.060698833	0.166220764	0.184103025
peak.207	chr1	77673357	77673757	401	*	15.01048891	65.33015725	8.407693293	12.25469205	1.6438708	0.001044842	0.015926962	-0.649698029	0.401674687	0.423922877	-0.464461189	0.519080664	0.539892213
peak.208	chr1	78284061	78284461	401	*	25.33020004	51.12794915	9.608792334	9.803753636	0.511339863	0.087877086	0.310682313	-1.171134415	0.107078886	0.12346659	-1.436759058	0.044937006	0.054775681
peak.209	chr1	78488926	78489326	401	*	86.31031125	89.94731795	8.407693293	14.70563045	0.02600922	0.875421179	0.988537495	-2.977331898	9.14E-05	0.000294731	-2.604850547	0.000167515	0.00047478
peak.210	chr1	78567427	78567827	401	*	429.6752451	341.7998082	70.86484347	74.75362148	-0.076747123	0.646920174	0.931377848	-2.318346723	0.000122133	0.000372113	-2.624210904	1.13E-05	6.80E-05
peak.211	chr1	78655575	78655975	401	*	69.42351122	107.9367815	12.01099042	23.28391489	0.238631686	0.271398714	0.623019416	-2.218323097	0.001763027	0.003301102	-1.64696302	0.010706775	0.014832888
peak.212	chr1	79379584	79379984	401	*	14.07233336	7.574510985	91.28352718	9.803753636	-0.281620682	0.290353803	0.646019142	2.703349896	1.89E-05	8.61E-05	-0.64206658	0.390376313	0.412352806
peak.213	chr1	80208782	80209182	401	*	65.67088899	77.6387376	8.407693293	11.02922284	0.072910125	0.650039472	0.932883971	-2.649244837	0.000305131	0.000773912	-2.539045283	0.000210143	0.000566527
peak.214	chr1	80256670	80257070	401	*	63.79457788	53.0215769	9.608792334	9.803753636	-0.058072331	0.7479615	0.964010547	-2.369941342	0.001802719	0.003364528	-2.557528083	0.000569711	0.001234272
peak.215	chr1	80404003	80404403	401	*	76.92875568	10.41495261	8.407693293	17.15656886	-2.107037092	0.000118378	0.00373044	-2.831309498	0.0001634	0.000471406	-2.206572235	0.000864304	0.001725098
peak.216	chr1	80413695	80414095	401	*	142.5996447	170.4264972	10.80989138	11.02922284	0.087749225	0.617675134	0.919019564	-3.307079279	6.31E-06	3.62E-05	-3.532496341	9.68E-07	1.43E-05
peak.217	chr1	80424651	80425051	401	*	197.012667	220.6076325	7.206594251	25.7348533	0.055986306	0.720265715	0.955098219	-4.291443835	2.07E-08	5.62E-07	-2.946445351	1.91E-06	2.10E-05
peak.218	chr1	80427504	80427904	401	*	267.3743338	256.5865596	6.005495209	37.98954534	-0.001395589	0.992709394	0.999138671	-4.89184719	9.63E-10	7.96E-08	-2.845936975	2.35E-06	2.38E-05
peak.219	chr1	81163664	81164064	401	*	8.443400013	79.53236535	14.4131885	9.803753636	2.437798471	1.21E-05	0.000816285	0.85993457	0.268414645	0.289973935	0.062035458	0.93798202	0.943065674
peak.220	chr1	81327622	81328022	401	*	4.690777785	11.36176648	88.88132909	22.05844568	0.46107485	0.158752883	0.452816462	4.062869905	2.08E-07	2.91E-06	1.837295803	0.022052398	0.028442762
peak.221	chr1	82066204	82066604	401	*	119.1457557	52.07476303	20.41868371	26.9603225	-0.60641185	0.062216143	0.249677192	-2.271354532	0.000460106	0.001081464	-2.234919989	0.000356065	0.000857206
peak.222	chr1	82191650	82192050	401	*	197.012667	142.9688949	18.01648563	56.37158341	-0.119792299	0.51855101	0.863715489	-3.094121905	6.69E-06	3.79E-05	-1.907239223	0.002216384	0.003778653
peak.223	chr1	82746448	82746848	401	*	298.3334671	226.2885157	38.43516934	60.04799102	-0.098675564	0.551266322	0.882600632	-2.657701234	9.40E-06	4.93E-05	-2.37660258	4.05E-05	0.00016609
peak.224	chr1	83345077	83345477	401	*	118.2076002	58.70246014	36.03297125	30.63673011	-0.426310129	0.125059449	0.390468245	-1.467626526	0.019573694	0.026508066	-2.048961502	0.001212513	0.002281782
peak.225	chr1	83347972	83348372	401	*	199.8271337	151.4902197	36.03297125	69.85174466	-0.101829735	0.520331304	0.864598891	-2.225067805	0.000111849	0.000346035	-1.651196562	0.002534741	0.004233322
peak.226	chr1	83397524	83397924	401	*	43.15515562	64.38334338	54.04945688	29.41126091	0.206742478	0.314199261	0.676753535	0.466395143	0.434439309	0.4555196	-0.727957154	0.239976951	0.260339113
peak.227	chr1	83662109	83662509	401	*	211.0850003	151.4902197	128.5175975	44.11689136	-0.129969106	0.453621093	0.815804388	-0.523314276	0.350128874	0.371877184	-2.348971953	5.87E-05	0.000216549
peak.228	chr1	84286507	84286907	401	*	18.76311114	15.14902197	121.3110032	13.48016125	-0.071692966	0.730943187	0.958333467	2.701751404	4.88E-05	0.000178365	-0.514720159	0.485457713	0.506959132
peak.229	chr1	84387510	84387910	401	*	70.36166678	11.36176648	9.608792334	7.352815227	-1.934900673	0.00030111	0.006770843	-2.540507631	0.000447817	0.001056367	-3.152023099	3.21E-05	0.00014085
peak.230	chr1	84416083	84416483	401	*	113.5168224	78.58555147	18.01648563	19.60750727	-0.141412808	0.461465267	0.822688396	-2.348694415	0.000576333	0.001306247	-2.483207348	0.000195774	0.000536169
peak.231	chr1	84549729	84550129	401	*	141.6614891	215.8735631	9.608792334	13.48016125	0.226141529	0.280778865	0.636820716	-3.469386087	2.13E-06	1.59E-05	-3.276847553	1.57E-06	1.90E-05
peak.232	chr1	84838074	84838474	401	*	74.11428901	8.521324859	24.02198084	8.578284432	-2.30607634	2.99E-05	0.001538551	-1.407487812	0.022417084	0.029865145	-3.039746161	2.51E-05	0.000118469
peak.233	chr1	84840022	84840422	401	*	34.71175561	33.13848556	8.407693293	13.48016125	-0.004989977	0.976415945	0.998540345	-1.763786464	0.018967564	0.025772401	-1.418016064	0.038061638	0.046930277
peak.234	chr1	84849948	84850348	401	*	110.7023557	86.16006246	9.608792334	20.83297648	-0.088517659	0.605883612	0.913046437	-3.142833283	1.72E-05	8.01E-05	-2.46281943	0.000145447	0.00042726
